reference	sample	size	ex.itsx	ex.wirt	ex.lichen	ex.fun	ex.liquenicola	ex.tra
ITA87PB02C810B	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02ESJI6	Leci_lap+N+A792	1	1	0	0	1	0	11
ITA87PB02D5X5E	Leci_lap+N+A792	1	0	0	0	1	0	0
ITA87PB02DAJBF	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02DY1FY	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02DMEZ2	Leci_lap+N+A792	1	0	0	0	0	0	0
ITA87PB02EKO3P	Leci_lap+N+A792	1	1	1	1	1	0	11
ITA87PB02DW34G	Leci_lap+N+A792	1	1	0	0	1	0	11
ITA87PB02DOTBC	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02EDZ41	Leci_lap+N+A792	1	1	0	0	1	0	11
ITA87PB02EH9HO	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02DYFOJ	Leci_lap+N+A792	1	1	1	1	1	0	11
ITA87PB02D31EN	Leci_lap+N+A792	1	1	0	0	1	0	11
ITA87PB02DSDEK	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02DAVA4	Leci_lap+N+A792	1	0	0	0	0	0	0
ITA87PB02D6O05	Leci_lap+N+A792	1	0	0	0	1	0	0
ITA87PB02DLZ63	Leci_lap+N+A792	1	1	1	1	1	0	11
ITA87PB02D6R02	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02CX7HS	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02DL68R	Leci_lap+N+A792	1	1	1	1	1	0	11
ITA87PB02C9Q5A	Leci_lap+N+A792	1	0	0	0	1	0	0
ITA87PB02DYN3P	Leci_lap+N+A792	1	0	1	1	0	0	1
ITA87PB02D0HC0	Leci_lap+N+A792	1	1	1	1	1	0	11
ITA87PB02EUFC1	Leci_lap+N+A792	1	1	1	1	1	0	11
ITA87PB02C5KJL	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C20G6	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EVDUG	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DEFND	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C9SNN	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02CZLWZ	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DT4CP	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EAHMB	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EGXZ3	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DJH7I	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DPAAC	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C1E0K	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EFIEG	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C1100	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02ETZHI	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02ECC5U	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D9H3N	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02D4HIF	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DO52J	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DIAAS	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EF7AP	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DXRSR	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EQGY7	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DXAIS	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DIF3P	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D3NSN	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DECUT	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DII25	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02ETGQI	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C5Y55	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C1L78	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EK4ZB	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CZIVA	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02CZBMG	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C6LCU	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02ELVG4	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D0GX2	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DXTBF	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DO0EJ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D17ZY	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DUANS	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DIBSO	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02CX9AO	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DE898	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02CYY1W	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EPR77	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02ER2RI	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C8YZC	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02ERRLJ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EO5NR	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DKXT1	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EEVZ2	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EO0RR	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DC6KL	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DTLHH	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D0JJT	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EFICZ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EWRD4	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DNJMP	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02D9YMN	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EGWB1	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EIOH0	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02ETD4Z	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DGZDC	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CZ8S7	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02CWXLO	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EB25I	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DC2HW	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DBNRS	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CXUCU	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DNMFV	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DZPV0	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02D64F6	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DM97Y	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D079A	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EALHA	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02ELN36	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CYJ8M	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EFVHJ	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02EREWT	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DAKRN	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C80JZ	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EOMC9	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DPC24	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EJVWG	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CWWUT	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02D6F20	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EVH0W	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D3HYG	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DOZ5V	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D53V5	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02ED8MP	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EW60X	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DTBE3	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EMTR0	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DL9NI	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02C0X6V	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DBC5L	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DPIQE	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02ESU4N	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DGCEZ	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02EN6ER	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02ELCRQ	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DASDQ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02ETUZI	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EOAR7	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DLGJ7	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D00Z7	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EXM88	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EII2G	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02D1NEX	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D897Y	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02ETJRL	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02EA98N	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EV0BC	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EJYLY	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CW4A8	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02D1IJ5	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DFUQW	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DHRYJ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EGAJF	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DA86J	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EHFVY	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DLC4B	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C6URZ	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EWKOZ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D26EL	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EKFAC	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DP6WE	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EL44Z	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02ER6XS	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DZ69A	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DQ9G4	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EWPJM	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02D5OYZ	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EF7UZ	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EFOKN	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02ESJU1	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DPV3H	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D4L69	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02D08FH	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DR11T	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EETIG	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02ES9D9	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DTO8Y	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DC6VX	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EGLD9	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02CXVFL	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DH372	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DSYIG	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02ETEYI	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DPD0G	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EVL3R	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DGYKM	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C8VC8	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DMF8L	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EL4F0	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DMW17	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DECPA	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02ERY6T	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C0ZGF	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DF60W	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EGB2Z	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D9R6G	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EB3BS	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02CXRGG	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D5I34	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DUYTN	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EVDMH	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DHWY8	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EPLGB	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EWN90	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C483B	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DRL1B	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EUVFX	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DB9DP	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EF4PV	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02C5CH6	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DJALV	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DTYNC	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C95W7	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02CYVYI	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DZMNK	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D4N8U	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DMFKE	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EIKXG	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EFCBM	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EBGQP	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02ERE5M	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EQP7U	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EMX85	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C9UI2	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D2EWZ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02ET5JY	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EFW4C	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02ESOE6	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CXDH6	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EKU81	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EQKZ6	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C96SM	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EV66U	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DPHM6	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DDX1N	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DE1BO	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D1W3O	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DDNNU	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DC9N7	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EDBTK	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EDQE5	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C4OLP	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DQGS9	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DQIG5	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DIRE4	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DSHG2	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C8L5E	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DP10Z	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C26CI	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EUKE6	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02C4Q0A	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EOC52	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DFHOA	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EIWP1	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DJQHD	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DOUVY	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DQYTT	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DOCNI	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EU7HV	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EJQF5	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02CYKHO	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DCLTE	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C651H	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DUEGP	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D6ZBE	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EDAFX	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EHQ59	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EP1OW	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D7SNL	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DMMTM	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CZ4R0	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C4BVJ	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C46TW	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02C8TSW	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EANXW	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C2K3H	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EQGCJ	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DGJ6U	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DKTOS	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02CXGXY	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EJBFU	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02EKR8O	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EQPL9	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C9AON	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02DKO7S	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EJSE0	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02ENQOC	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DZ15R	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02C4RGV	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D0S28	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02CZUSE	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EOTRG	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EIXZQ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C95G6	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02DC19C	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DXQMP	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02D7MH8	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EH40Y	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02C02OY	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02EVF6Q	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EVXGP	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02C3541	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D9OHG	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EPRJU	Leca_poly+Mue_pyg+A670	1	0	0	0	1	0	0
ITA87PB02EK3II	Leca_poly+Mue_pyg+A670	1	0	0	1	0	0	1
ITA87PB02DAHDT	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EQS8U	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02C4RND	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02DX7VZ	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02CZXTJ	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02D6WE1	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DFRQV	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02ED41L	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DXBGJ	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D1BSR	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02EFFQ3	Leca_poly+Mue_pyg+A670	1	1	0	0	1	0	11
ITA87PB02C9UHZ	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02DME4K	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02C7SFO	Leca_poly+Mue_pyg+A670	1	0	0	0	0	0	0
ITA87PB02ES09T	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
ITA87PB02D31ZL	Leca_poly+Mue_pyg+A670	1	1	1	1	1	0	11
